Date,Close,nifty_return,nifty_next_day_return
2017-07-11,9786.0498046875,0.001535147225716127,0.0030706776776372458
2017-07-12,9816.099609375,0.0030706776776372458,0.007701693029408263
2017-07-13,9891.7001953125,0.007701693029408263,-0.0005409167111671831
2017-07-14,9886.349609375,-0.0005409167111671831,0.0029940865038224906
2017-07-17,9915.9501953125,0.0029940865038224906,-0.008955249163058343
2017-07-18,9827.150390625,-0.008955249163058343,0.007372352703497453
2017-07-19,9899.599609375,0.007372352703497453,-0.002656653372384299
2017-07-20,9873.2998046875,-0.002656653372384299,0.004248852576378193
2017-07-21,9915.25,0.004248852576378193,0.005158759549683589
2017-07-24,9966.400390625,0.005158759549683589,-0.00018568247962835738
2017-07-25,9964.5498046875,-0.00018568247962835738,0.0056300171143817135
2017-07-26,10020.650390625,0.0056300171143817135,-1.0037865166290239e-05
2017-07-27,10020.5498046875,-1.0037865166290239e-05,-0.0006037397952625145
2017-07-28,10014.5,-0.0006037397952625145,0.006250897136651945
2017-07-31,10077.099609375,0.006250897136651945,0.0037263481265050746
2017-08-01,10114.650390625,0.0037263481265050746,-0.0032774628232060676
2017-08-02,10081.5,-0.0032774628232060676,-0.006730110536626532
2017-08-03,10013.650390625,-0.006730110536626532,0.0052678092346210015
2017-08-04,10066.400390625,0.0052678092346210015,-0.000894063384204502
2017-08-07,10057.400390625,-0.000894063384204502,-0.007840056363968673
2017-08-08,9978.5498046875,-0.007840056363968673,-0.007065154895241621
2017-08-09,9908.0498046875,-0.007065154895241621,-0.008861461782919355
2017-08-10,9820.25,-0.008861461782919355,-0.011145357329243155
2017-08-11,9710.7998046875,-0.011145357329243155,0.008583287433983067
2017-08-14,9794.150390625,0.008583287433983067,0.010531736796816515
2017-08-16,9897.2998046875,0.010531736796816515,0.0006921671640436333
2017-08-17,9904.150390625,0.0006921671640436333,-0.006739598791147605
2017-08-18,9837.400390625,-0.006739598791147605,-0.008442350412935062
2017-08-21,9754.349609375,-0.008442350412935062,0.0011482257414410224
2017-08-22,9765.5498046875,0.0011482257414410224,0.008903768559017866
2017-08-23,9852.5,0.008903768559017866,0.00046179189926420783
2017-08-24,9857.0498046875,0.00046179189926420783,0.005655850493267112
2017-08-28,9912.7998046875,0.005655850493267112,-0.011777701789638884
2017-08-29,9796.0498046875,-0.011777701789638884,0.009019001301445284
2017-08-30,9884.400390625,0.009019001301445284,0.0033891787742403867
2017-08-31,9917.900390625,0.0033891787742403867,0.00569677026131532
2017-09-01,9974.400390625,0.00569677026131532,-0.006170875324781666
2017-09-04,9912.849609375,-0.006170875324781666,0.003969654285916446
2017-09-05,9952.2001953125,0.003969654285916446,-0.0036172905783141696
2017-09-06,9916.2001953125,-0.0036172905783141696,0.0013815972895521167
2017-09-07,9929.900390625,0.0013815972895521167,0.0004934001218306339
2017-09-08,9934.7998046875,0.0004934001218306339,0.007171760015373785
2017-09-11,10006.0498046875,0.007171760015373785,0.008694739852208588
2017-09-12,10093.0498046875,0.008694739852208588,-0.0013623236054590704
2017-09-13,10079.2998046875,-0.0013623236054590704,0.0007242372812548137
2017-09-14,10086.599609375,0.0007242372812548137,-0.00011889227256378643
2017-09-15,10085.400390625,-0.00011889227256378643,0.006712596042585561
2017-09-18,10153.099609375,0.006712596042585561,-0.0005466118624873895
2017-09-19,10147.5498046875,-0.0005466118624873895,-0.0006306363787978997
2017-09-20,10141.150390625,-0.0006306363787978997,-0.0018982067377479872
2017-09-21,10121.900390625,-0.0018982067377479872,-0.01556031910231781
2017-09-22,9964.400390625,-0.01556031910231781,-0.009212875602266135
2017-09-25,9872.599609375,-0.009212875602266135,-0.00011137992205778602
2017-09-26,9871.5,-0.00011137992205778602,-0.013751709466646389
2017-09-27,9735.75,-0.013751709466646389,0.003410132276660871
2017-09-28,9768.9501953125,0.003410132276660871,0.002011415113154058
2017-09-29,9788.599609375,0.002011415113154058,0.007243159742390093
2017-10-03,9859.5,0.007243159742390093,0.005618985813175215
2017-10-04,9914.900390625,0.005618985813175215,-0.0026425071639926134
2017-10-05,9888.7001953125,-0.0026425071639926134,0.009202422785872022
2017-10-06,9979.7001953125,0.009202422785872022,0.0009068212982741297
2017-10-09,9988.75,0.0009068212982741297,0.0028231956263296
2017-10-10,10016.9501953125,0.0028231956263296,-0.0032095987299651796
2017-10-11,9984.7998046875,-0.0032095987299651796,0.011177047924897598
2017-10-12,10096.400390625,0.011177047924897598,0.007037142143597297
2017-10-13,10167.4501953125,0.007037142143597297,0.006235527378509298
2017-10-16,10230.849609375,0.006235527378509298,0.00035193420634405115
2017-10-17,10234.4501953125,0.00035193420634405115,-0.0023059945074831445
2017-10-18,10210.849609375,-0.0023059945074831445,-0.006297204164917303
2017-10-19,10146.5498046875,-0.006297204164917303,0.00377466285828576
2017-10-23,10184.849609375,0.00377466285828576,0.0022435859942857572
2017-10-24,10207.7001953125,0.0022435859942857572,0.008586597606260904
2017-10-25,10295.349609375,0.008586597606260904,0.004706027201677676
2017-10-26,10343.7998046875,0.004706027201677676,-0.002006032637116295
2017-10-27,10323.0498046875,-0.002006032637116295,0.00393300300838062
2017-10-30,10363.650390625,0.00393300300838062,-0.002735579151063039
2017-10-31,10335.2998046875,-0.002735579151063039,0.010178727013297362
2017-11-01,10440.5,0.010178727013297362,-0.0015995589591015769
2017-11-02,10423.7998046875,-0.0015995589591015769,0.0027533333189682097
2017-11-03,10452.5,0.0027533333189682097,-6.698831021290097e-05
2017-11-06,10451.7998046875,-6.698831021290097e-05,-0.009725541625559164
2017-11-07,10350.150390625,-0.009725541625559164,-0.004540996818999998
2017-11-08,10303.150390625,-0.004540996818999998,0.0005629156585715833
2017-11-09,10308.9501953125,0.0005629156585715833,0.0012416205767800115
2017-11-10,10321.75,0.0012416205767800115,-0.009378235734008311
2017-11-13,10224.9501953125,-0.009378235734008311,-0.0037506868204679744
2017-11-14,10186.599609375,-0.0037506868204679744,-0.00672940994209803
2017-11-15,10118.0498046875,-0.00672940994209803,0.009557197007243445
2017-11-16,10214.75,0.009557197007243445,0.006740214824151325
2017-11-17,10283.599609375,0.006740214824151325,0.0014732575363192169
2017-11-20,10298.75,0.0014732575363192169,0.0027333793542905216
2017-11-21,10326.900390625,0.0027333793542905216,0.00149119420929833
2017-11-22,10342.2998046875,0.00149119420929833,0.0006236712756650942
2017-11-23,10348.75,0.0006236712756650942,0.003957018510689636
2017-11-24,10389.7001953125,0.003957018510689636,0.000948016707878141
2017-11-27,10399.5498046875,0.000948016707878141,-0.0028174108723719726
2017-11-28,10370.25,-0.0028174108723719726,-0.0008630645657047298
2017-11-29,10361.2998046875,-0.0008630645657047298,-0.013005125084696312
2017-11-30,10226.5498046875,-0.013005125084696312,-0.010242946252702612
2017-12-01,10121.7998046875,-0.010242946252702612,0.0005878594150563465
2017-12-04,10127.75,0.0005878594150563465,-0.0009380168349337747
2017-12-05,10118.25,-0.0009380168349337747,-0.007328380957675518
2017-12-06,10044.099609375,-0.007328380957675518,0.012206229598028528
2017-12-07,10166.7001953125,0.012206229598028528,0.009732773998600175
2017-12-08,10265.650390625,0.009732773998600175,0.0055134947345070184
2017-12-11,10322.25,0.0055134947345070184,-0.007953654423696332
2017-12-12,10240.150390625,-0.007953654423696332,-0.004609326378225087
2017-12-13,10192.9501953125,-0.004609326378225087,0.005802972930222028
2017-12-14,10252.099609375,0.005802972930222028,0.007915489872025061
2017-12-15,10333.25,0.007915489872025061,0.005371011056540809
2017-12-18,10388.75,0.005371011056540809,0.007166424768379365
2017-12-19,10463.2001953125,0.007166424768379365,-0.001815888030940238
2017-12-20,10444.2001953125,-0.001815888030940238,-0.00037345038892977467
2017-12-21,10440.2998046875,-0.00037345038892977467,0.0050477664720738336
2017-12-22,10493.0,0.0050477664720738336,0.003669112741827796
2017-12-26,10531.5,0.003669112741827796,-0.003869344347908643
2017-12-27,10490.75,-0.003869344347908643,-0.0012248513571480046
2017-12-28,10477.900390625,-0.0012248513571480046,0.005039158869532878
2017-12-29,10530.7001953125,0.005039158869532878,-0.008403999578242116
2018-01-02,10442.2001953125,-0.008403999578242116,9.576525840304662e-05
2018-01-03,10443.2001953125,9.576525840304662e-05,0.0058985376343401175
2018-01-04,10504.7998046875,0.0058985376343401175,0.005145248428569005
2018-01-05,10558.849609375,0.005145248428569005,0.006132296831134809
2018-01-08,10623.599609375,0.006132296831134809,0.0012613794869653638
2018-01-09,10637.0,0.0012613794869653638,-0.0004512366915013777
2018-01-10,10632.2001953125,-0.0004512366915013777,0.0017870242895141608
2018-01-11,10651.2001953125,0.0017870242895141608,0.00282125996474325
2018-01-12,10681.25,0.00282125996474325,0.005645388385020489
2018-01-15,10741.5498046875,0.005645388385020489,-0.003826227138756466
2018-01-16,10700.4501953125,-0.003826227138756466,0.008233261943837888
2018-01-17,10788.5498046875,0.008233261943837888,0.002637073177355065
2018-01-18,10817.0,0.002637073177355065,0.007183155709762357
2018-01-19,10894.7001953125,0.007183155709762357,0.006562824007838586
2018-01-22,10966.2001953125,0.006562824007838586,0.010714741469905364
2018-01-23,11083.7001953125,0.010714741469905364,0.00020749430668232094
2018-01-24,11086.0,0.00020749430668232094,-0.001474797886974577
2018-01-25,11069.650390625,-0.001474797886974577,0.005487978197707966
2018-01-29,11130.400390625,0.005487978197707966,-0.0072549052294663685
2018-01-30,11049.650390625,-0.0072549052294663685,-0.001986505865481769
2018-01-31,11027.7001953125,-0.001986505865481769,-0.000979334267002474
2018-02-01,11016.900390625,-0.000979334267002474,-0.023264327729431322
2018-02-02,10760.599609375,-0.023264327729431322,-0.00874020111347329
2018-02-05,10666.5498046875,-0.00874020111347329,-0.015778279553294694
2018-02-06,10498.25,-0.015778279553294694,-0.0020527044686019513
2018-02-07,10476.7001953125,-0.0020527044686019513,0.009559251691416026
2018-02-08,10576.849609375,0.009559251691416026,-0.011525115565078292
2018-02-09,10454.9501953125,-0.011525115565078292,0.008110971654893273
2018-02-12,10539.75,0.008110971654893273,-0.0036860086221209842
2018-02-14,10500.900390625,-0.0036860086221209842,0.004247217640005241
2018-02-15,10545.5,0.004247217640005241,-0.00883791146104973
2018-02-16,10452.2998046875,-0.00883791146104973,-0.0070701582851038225
2018-02-19,10378.400390625,-0.0070701582851038225,-0.001734371321447492
2018-02-20,10360.400390625,-0.001734371321447492,0.003576097765586983
2018-02-21,10397.4501953125,0.003576097765586983,-0.0014186170381128571
2018-02-22,10382.7001953125,-0.0014186170381128571,0.010435590678416817
2018-02-23,10491.0498046875,0.010435590678416817,0.008726467454819975
2018-02-26,10582.599609375,0.008726467454819975,-0.0026741826897078713
2018-02-27,10554.2998046875,-0.0026741826897078713,-0.005822290104475547
2018-02-28,10492.849609375,-0.005822290104475547,-0.0032879533476946055
2018-03-01,10458.349609375,-0.0032879533476946055,-0.009513929416818057
2018-03-05,10358.849609375,-0.009513929416818057,-0.010580287725753812
2018-03-06,10249.25,-0.010580287725753812,-0.00927383024977435
2018-03-07,10154.2001953125,-0.00927383024977435,0.008710700361544088
2018-03-08,10242.650390625,0.008710700361544088,-0.001542645765246653
2018-03-09,10226.849609375,-0.001542645765246653,0.019023530088059015
2018-03-12,10421.400390625,0.019023530088059015,0.0005228873803659884
2018-03-13,10426.849609375,0.0005228873803659884,-0.001529629691374823
2018-03-14,10410.900390625,-0.001529629691374823,-0.004874698450260895
2018-03-15,10360.150390625,-0.004874698450260895,-0.01592640973139836
2018-03-16,10195.150390625,-0.01592640973139836,-0.009896900659531527
2018-03-19,10094.25,-0.009896900659531527,0.002981856935879268
2018-03-20,10124.349609375,0.002981856935879268,0.003052086486265315
2018-03-21,10155.25,0.003052086486265315,-0.003988084980675044
2018-03-22,10114.75,-0.003988084980675044,-0.011537625281148767
2018-03-23,9998.0498046875,-0.011537625281148767,0.013262645068574441
2018-03-26,10130.650390625,0.013262645068574441,0.005281003483202706
2018-03-27,10184.150390625,0.005281003483202706,-0.006917631084606968
2018-03-28,10113.7001953125,-0.006917631084606968,0.009699675438319622
2018-04-02,10211.7998046875,0.009699675438319622,0.0032511600254110373
2018-04-03,10245.0,0.0032511600254110373,-0.011381123413860439
2018-04-04,10128.400390625,-0.011381123413860439,0.019425574859986305
2018-04-05,10325.150390625,0.019425574859986305,0.0006246125727966678
2018-04-06,10331.599609375,0.0006246125727966678,0.004621743176794313
2018-04-09,10379.349609375,0.004621743176794313,0.002206341580816895
2018-04-10,10402.25,0.002206341580816895,0.0014324199692374862
2018-04-11,10417.150390625,0.0014324199692374862,0.003983815001590951
2018-04-12,10458.650390625,0.003983815001590951,0.002098666456015641
2018-04-13,10480.599609375,0.002098666456015641,0.004556037037927396
2018-04-16,10528.349609375,0.004556037037927396,0.001932932196645476
2018-04-17,10548.7001953125,0.001932932196645476,-0.002132964212026689
2018-04-18,10526.2001953125,-0.002132964212026689,0.0037145036812440413
2018-04-19,10565.2998046875,0.0037145036812440413,-0.00011831183431687542
2018-04-20,10564.0498046875,-0.00011831183431687542,0.0019547797489403163
2018-04-23,10584.7001953125,0.0019547797489403163,0.0028011576629851653
2018-04-24,10614.349609375,0.0028011576629851653,-0.00412647089076601
2018-04-25,10570.5498046875,-0.00412647089076601,0.0044699661676110836
2018-04-26,10617.7998046875,0.0044699661676110836,0.007016519558704637
2018-04-27,10692.2998046875,0.007016519558704637,0.004400344691688707
2018-04-30,10739.349609375,0.004400344691688707,-0.0019833421447520427
2018-05-02,10718.0498046875,-0.0019833421447520427,-0.003582686660562606
2018-05-03,10679.650390625,-0.003582686660562606,-0.0057492884485150775
2018-05-04,10618.25,-0.0057492884485150775,0.00915875968262192
2018-05-07,10715.5,0.00915875968262192,0.00021462411343375898
2018-05-08,10717.7998046875,0.00021462411343375898,0.0022299717349214543
2018-05-09,10741.7001953125,0.0022299717349214543,-0.0023413789407356056
2018-05-10,10716.5498046875,-0.0023413789407356056,0.00839357787271755
2018-05-11,10806.5,0.00839357787271755,9.217542682682378e-06
2018-05-14,10806.599609375,9.217542682682378e-06,-0.0004395462191344457
2018-05-15,10801.849609375,-0.0004395462191344457,-0.005624036826737067
2018-05-16,10741.099609375,-0.005624036826737067,-0.005437005165795927
2018-05-17,10682.7001953125,-0.005437005165795927,-0.008078463600931896
2018-05-18,10596.400390625,-0.008078463600931896,-0.007521440524559053
2018-05-21,10516.7001953125,-0.007521440524559053,0.0019017372016476575
2018-05-22,10536.7001953125,0.0019017372016476575,-0.010093348388598211
2018-05-23,10430.349609375,-0.010093348388598211,0.008005484296034426
2018-05-24,10513.849609375,0.008005484296034426,0.00868385840031305
2018-05-25,10605.150390625,0.00868385840031305,0.007873532851907061
2018-05-28,10688.650390625,0.007873532851907061,-0.005178444790938985
2018-05-29,10633.2998046875,-0.005178444790938985,-0.0017821556488181178
2018-05-30,10614.349609375,-0.0017821556488181178,0.011475105468772284
2018-05-31,10736.150390625,0.011475105468772284,-0.0037210912532843476
2018-06-01,10696.2001953125,-0.0037210912532843476,-0.006329368754912523
2018-06-04,10628.5,-0.006329368754912523,-0.003325926459519235
2018-06-05,10593.150390625,-0.003325926459519235,0.0086376570355291
2018-06-06,10684.650390625,0.0086376570355291,0.007833594520176401
2018-06-07,10768.349609375,0.007833594520176401,-6.493276828523076e-05
2018-06-08,10767.650390625,-6.493276828523076e-05,0.0017923877528847054
2018-06-11,10786.9501953125,0.0017923877528847054,0.005182133323169635
2018-06-12,10842.849609375,0.005182133323169635,0.0012773935299743577
2018-06-13,10856.7001953125,0.0012773935299743577,-0.0044811397339686865
2018-06-14,10808.0498046875,-0.0044811397339686865,0.000892889170515776
2018-06-15,10817.7001953125,0.000892889170515776,-0.00165012762557748
2018-06-18,10799.849609375,-0.00165012762557748,-0.008277838793689818
2018-06-19,10710.4501953125,-0.008277838793689818,0.005751355755517995
2018-06-20,10772.0498046875,0.005751355755517995,-0.0028731945983977436
2018-06-21,10741.099609375,-0.0028731945983977436,0.007517852262492797
2018-06-22,10821.849609375,0.007517852262492797,-0.005488841206131911
2018-06-25,10762.4501953125,-0.005488841206131911,0.0006225529680423669
2018-06-26,10769.150390625,0.0006225529680423669,-0.009076853461448153
2018-06-27,10671.400390625,-0.009076853461448153,-0.007712275637441368
2018-06-28,10589.099609375,-0.007712275637441368,0.011823497741172861
2018-06-29,10714.2998046875,0.011823497741172861,-0.005319993003655044
2018-07-02,10657.2998046875,-0.005319993003655044,0.003997315147197256
2018-07-03,10699.900390625,0.003997315147197256,0.006542116977213297
2018-07-04,10769.900390625,0.006542116977213297,-0.0018709913642785958
2018-07-05,10749.75,-0.0018709913642785958,0.0021303184376380013
2018-07-06,10772.650390625,0.0021303184376380013,0.007449420253147654
2018-07-09,10852.900390625,0.007449420253147654,0.008693492612951825
2018-07-10,10947.25,0.008693492612951825,9.589665783638068e-05
2018-07-11,10948.2998046875,9.589665783638068e-05,0.006841280560560881
2018-07-12,11023.2001953125,0.006841280560560881,-0.0003900686380828855
2018-07-13,11018.900390625,-0.0003900686380828855,-0.0074463674542162295
2018-07-16,10936.849609375,-0.0074463674542162295,0.006510119262449043
2018-07-17,11008.0498046875,0.006510119262449043,-0.002507220612614547
2018-07-18,10980.4501953125,-0.002507220612614547,-0.0021265599790679657
2018-07-19,10957.099609375,-0.0021265599790679657,0.00484622644956767
2018-07-20,11010.2001953125,0.00484622644956767,0.006770976309698584
2018-07-23,11084.75,0.006770976309698584,0.00447008770495505
2018-07-24,11134.2998046875,0.00447008770495505,-0.0002065513528324292
2018-07-25,11132.0,-0.0002065513528324292,0.0031710209025781477
2018-07-26,11167.2998046875,0.0031710209025781477,0.009944194803553685
2018-07-27,11278.349609375,0.009944194803553685,0.0036530340643325943
2018-07-30,11319.5498046875,0.0036530340643325943,0.0032642813495284972
2018-07-31,11356.5,0.0032642813495284972,-0.0009069523785937283
2018-08-01,11346.2001953125,-0.0009069523785937283,-0.008945726168478219
2018-08-02,11244.7001953125,-0.008945726168478219,0.010324829240302646
2018-08-03,11360.7998046875,0.010324829240302646,0.0023149606664707445
2018-08-06,11387.099609375,0.0023149606664707445,0.00020642534254866618
2018-08-07,11389.4501953125,0.00020642534254866618,0.005316306199962151
2018-08-08,11450.0,0.005316306199962151,0.001807877319869089
2018-08-09,11470.7001953125,0.001807877319869089,-0.003591776841080363
2018-08-10,11429.5,-0.003591776841080363,-0.006452600726191027
2018-08-13,11355.75,-0.006452600726191027,0.006987615029830696
2018-08-14,11435.099609375,0.006987615029830696,-0.004376857779749166
2018-08-16,11385.0498046875,-0.004376857779749166,0.0075274326228431665
2018-08-17,11470.75,0.0075274326228431665,0.007061438877143944
2018-08-20,11551.75,0.007061438877143944,0.00165779129785526
2018-08-21,11570.900390625,0.00165779129785526,0.0010240870610727093
2018-08-23,11582.75,0.0010240870610727093,-0.0022145337355118366
2018-08-24,11557.099609375,-0.0022145337355118366,0.011668203138797129
2018-08-27,11691.9501953125,0.011668203138797129,0.003981355027167455
2018-08-28,11738.5,0.003981355027167455,-0.003969809547642367
2018-08-29,11691.900390625,-0.003969809547642367,-0.0012915424723947133
2018-08-30,11676.7998046875,-0.0012915424723947133,0.00031688436681198695
2018-08-31,11680.5,0.00031688436681198695,-0.00840292715423141
